mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel_cost,grid_cost,fuelflow,absolute_ts,aircraft,stage,case
61966.97193407323,604.3366,-116923.79113874403,111814.4875462763,10922.86700625852,51.99333536068783,5.29223182043207,35836.0,0.785861,451.2673,-0.0,136.4969,62.407992554071825,,0.7174114482267546,604.3366,AC1,held,pair_a090_horizontal
61904.56394151916,690.6704,-103126.46260876722,97276.73207536031,10922.86700619589,51.86534472042103,5.4980556901603554,35836.0,0.786497,451.6323,-0.0,136.4969,62.41282878947095,,0.7172748608140624,690.6704,AC1,held,pair_a090_horizontal
61842.15111272969,777.0042,-89317.97367249659,82727.21729041536,10922.867006125585,51.73689270589317,5.70287449117315,35836.0,0.786458,451.61,-0.0,136.4969,62.36660039500566,,0.7167786752723891,777.0042,AC1,held,pair_a090_horizontal
61779.784512334685,863.338,-75510.16742642211,68178.42184276941,10922.867006047323,51.608092749424564,5.906520021549708,35836.0,0.786419,451.5875,-0.0,136.4969,62.320437197508,,0.7162830008558869,863.338,AC1,held,pair_a090_horizontal
61717.46407513718,949.6718,-61703.04698774495,53630.34900692503,10922.86700596108,51.4789485650215,6.1090011797723935,35836.0,0.786379,451.565,-0.0,136.4969,62.27433940461924,,0.7157880231961995,949.6718,AC1,held,pair_a090_horizontal
61655.18973573256,1036.0056,-47896.61539123667,39083.001975720035,10922.86700586683,51.34946382685805,6.310326834738242,35836.0,0.78634,451.5424,-0.0,136.4969,62.22830688543036,,0.7152936471389443,1036.0056,AC1,held,pair_a090_horizontal
61592.96142884713,1122.3393,-34090.875667165565,24536.3839423623,10922.867005764561,51.21964217032749,6.51050582329224,35836.0,0.7863,451.5197,-0.0,136.4969,62.18233941221115,,0.7147998710651063,1122.3393,AC1,held,pair_a090_horizontal
61530.77908943492,1208.6731,-20285.830812846387,9990.498172365078,10922.867005654252,51.08948719302025,6.709546949379712,35836.0,0.786261,451.4968,-0.0,136.4969,62.136436696535384,,0.7143065988672341,1208.6731,AC1,held,pair_a090_horizontal
61468.64265273838,1295.0069,-6481.481579459287,-4554.649867771006,10922.867005535893,50.95900247422093,6.907459014419858,35836.0,0.788177,452.5971,-0.0,133.6468,62.242335810638906,,0.7148844832800052,1295.0069,AC1,held,pair_a090_horizontal
61406.40031692774,1381.3407,8064.381053327698,-18429.14286053169,10922.86700541019,50.834206299543084,7.1148329508035655,35836.0,0.788236,452.6309,-0.0,133.5073,62.20418979784881,,0.7144481004292415,1381.3407,AC1,held,pair_a090_horizontal
61344.19612712989,1467.6745,22645.055970585458,-32269.226094178764,10922.867005276528,50.70935231594304,7.321595242174837,35836.0,0.7882,452.6103,-0.0,133.5073,62.15860255781445,,0.7139601572885188,1467.6745,AC1,held,pair_a090_horizontal
61282.03752457208,1554.0083,37225.08067099373,-46108.66490209317,10922.867005134867,50.58414009232756,7.527247893584207,35836.0,0.788164,452.5896,-0.0,133.5071,62.113080086157424,,0.7134728118506433,1554.0083,AC1,held,pair_a090_horizontal
61219.92444448592,1640.3421,51804.46967192311,-59947.43782728203,10922.867004985203,50.45857341370348,7.731798821662636,35836.0,0.788127,452.5688,-0.0,133.5066,62.06762033658015,,0.7129860624963276,1640.3421,AC1,held,pair_a090_horizontal
